ts,data_analogInput_4,data_temperatureSensor_0,data_humiditySensor_1
2022-02-18 06:31:39,0,0,0
2022-02-18 06:41:39,0,0,0
2022-02-18 06:51:39,0,0,0
2022-02-18 07:01:39,0,0,0
2022-02-18 07:11:39,0,0,0
2022-02-18 07:21:39,0,0,0
2022-02-18 07:31:39,0,0,0
2022-02-18 07:41:39,0,0,0
2022-02-18 07:51:39,0,0,0
2022-02-18 08:01:39,0,0,0
2022-02-18 08:11:39,0,0,0
2022-02-18 08:21:39,0,0,0
2022-02-18 08:31:39,0,0,0
2022-02-18 08:41:39,0,0,0
2022-02-18 08:51:39,0,0,0
2022-02-18 09:01:39,0,0,0
2022-02-18 09:11:39,0,0,0
2022-02-18 09:21:39,0,0,0
2022-02-18 09:31:39,0,0,0
2022-02-18 09:41:39,0,0,0
2022-02-18 09:51:39,0,0,0
2022-02-18 10:01:39,0,0,0
2022-02-18 10:11:39,0,0,0
2022-02-18 10:21:39,0,0,0
2022-02-18 10:31:39,0,0,0
2022-02-18 10:41:39,0,0,0
2022-02-18 10:51:39,0,0,0
2022-02-18 11:01:39,0,0,0
2022-02-18 11:11:39,0,0,0
2022-02-18 11:21:39,0,0,0
2022-02-18 11:31:39,0,0,0
2022-02-18 11:40:06,1,0,0
2022-02-18 11:40:08,1,0,0
2022-02-18 11:41:00,0,0,0
2022-02-18 11:41:02,0,0,0
2022-02-18 11:51:02,0,0,0
2022-02-18 12:01:02,0,0,0
2022-02-18 12:08:40,1,0,0
2022-02-18 12:08:41,1,0,0
2022-02-18 12:10:26,0,0,0
2022-02-18 12:10:28,0,0,0
2022-02-18 12:20:28,0,0,0
2022-02-18 12:30:28,0,0,0
2022-02-18 12:40:27,0,0,0
2022-02-18 12:50:28,0,0,0
2022-02-18 13:00:28,0,0,0
2022-02-18 13:10:27,0,0,0
2022-02-18 13:20:27,0,0,0
2022-02-18 13:30:27,0,0,0
2022-02-18 13:40:27,0,0,0
2022-02-18 13:50:27,0,0,0
2022-02-18 14:00:27,0,0,0
2022-02-18 14:02:54,1,0,0
2022-02-18 14:02:56,1,0,0
2022-02-18 14:03:06,0,0,0
2022-02-18 14:03:08,0,0,0
2022-02-18 14:13:08,0,0,0
2022-02-18 14:23:08,0,0,0
2022-02-18 14:33:08,0,0,0
2022-02-18 14:43:08,0,0,0
2022-02-18 14:53:08,0,0,0
2022-02-18 15:03:08,0,0,0
2022-02-18 15:13:08,0,0,0
2022-02-18 15:23:07,0,0,0
2022-02-18 15:33:08,0,0,0
2022-02-18 15:43:07,0,0,0
2022-02-18 15:53:08,0,0,0
2022-02-18 16:03:07,0,0,0
2022-02-18 16:13:07,0,0,0
2022-02-18 16:23:07,0,0,0
2022-02-18 16:33:07,0,0,0
2022-02-18 16:43:07,0,0,0
2022-02-18 16:53:07,0,0,0
2022-02-18 17:03:07,0,0,0
2022-02-18 17:13:07,0,0,0
2022-02-18 17:23:07,0,0,0
2022-02-18 17:33:07,0,0,0
2022-02-18 17:43:07,0,0,0
2022-02-18 17:53:07,0,0,0
2022-02-18 18:03:07,0,0,0
2022-02-18 18:13:07,0,0,0
2022-02-18 18:23:07,0,0,0
2022-02-18 18:33:07,0,0,0
2022-02-18 18:43:07,0,0,0
2022-02-18 18:53:07,0,0,0
2022-02-18 19:03:07,0,0,0
2022-02-18 19:13:07,0,0,0
2022-02-18 19:23:07,0,0,0
2022-02-18 19:33:07,0,0,0
2022-02-18 19:43:07,0,0,0
2022-02-18 19:53:07,0,0,0
2022-02-18 20:03:07,0,0,0
2022-02-18 20:13:07,0,0,0
2022-02-18 20:23:07,0,0,0
2022-02-18 20:33:07,0,0,0
2022-02-18 20:43:07,0,0,0
2022-02-18 20:53:07,0,0,0
2022-02-18 21:03:07,0,0,0
2022-02-18 21:13:07,0,0,0
2022-02-18 21:23:07,0,0,0
2022-02-18 21:33:07,0,0,0
2022-02-18 21:43:07,0,0,0
2022-02-18 21:53:07,0,0,0
2022-02-18 22:03:07,0,0,0
2022-02-18 22:13:07,0,0,0
2022-02-18 22:23:07,0,0,0
2022-02-18 22:33:07,0,0,0
2022-02-18 22:43:07,0,0,0
2022-02-18 22:53:07,0,0,0
2022-02-18 23:03:07,0,0,0
2022-02-18 23:13:07,0,0,0
2022-02-18 23:23:07,0,0,0
2022-02-18 23:33:07,0,0,0
2022-02-18 23:43:07,0,0,0
2022-02-18 23:53:07,0,0,0
2022-02-19 00:03:07,0,0,0
2022-02-19 00:13:07,0,0,0
2022-02-19 00:23:07,0,0,0
2022-02-19 00:33:07,0,0,0
2022-02-19 00:43:07,0,0,0
2022-02-19 00:53:07,0,0,0
2022-02-19 01:03:07,0,0,0
2022-02-19 01:13:07,0,0,0
2022-02-19 01:23:07,0,0,0
2022-02-19 01:33:07,0,0,0
2022-02-19 01:43:07,0,0,0
2022-02-19 01:53:07,0,0,0
2022-02-19 02:03:07,0,0,0
2022-02-19 02:13:07,0,0,0
2022-02-19 02:23:07,0,0,0
2022-02-19 02:33:07,0,0,0
2022-02-19 02:43:07,0,0,0
2022-02-19 02:53:07,0,0,0
2022-02-19 03:03:07,0,0,0
2022-02-19 03:13:07,0,0,0
2022-02-19 03:23:07,0,0,0
2022-02-19 03:33:07,0,0,0
2022-02-19 03:43:07,0,0,0
2022-02-19 03:53:07,0,0,0
2022-02-19 04:03:07,0,0,0
2022-02-19 04:13:07,0,0,0
2022-02-19 04:23:07,0,0,0
2022-02-19 04:33:07,0,0,0
2022-02-19 04:43:07,0,0,0
2022-02-19 04:53:07,0,0,0
2022-02-19 05:03:07,0,0,0
2022-02-19 05:13:07,0,0,0
2022-02-19 05:23:07,0,0,0
2022-02-19 05:33:07,0,0,0
2022-02-19 05:43:07,0,0,0
2022-02-19 05:53:07,0,0,0
2022-02-19 06:03:07,0,0,0
2022-02-19 06:13:07,0,0,0
2022-02-19 06:23:07,0,0,0
2022-02-19 06:33:07,0,0,0
2022-02-19 06:43:07,0,0,0
2022-02-19 06:53:07,0,0,0
2022-02-19 07:03:07,0,0,0
2022-02-19 07:13:07,0,0,0
2022-02-19 07:23:07,0,0,0
2022-02-19 07:33:07,0,0,0
2022-02-19 07:43:07,0,0,0
2022-02-19 07:53:07,0,0,0
2022-02-19 08:03:07,0,0,0
2022-02-19 08:13:07,0,0,0
2022-02-19 08:23:07,0,0,0
2022-02-19 08:33:07,0,0,0
2022-02-19 08:43:07,0,0,0
2022-02-19 08:46:40,1,0,0
2022-02-19 08:46:42,1,0,0
2022-02-19 08:47:34,0,0,0
2022-02-19 08:47:36,0,0,0
2022-02-19 08:57:36,0,0,0
2022-02-19 09:07:36,0,0,0
2022-02-19 09:17:36,0,0,0
2022-02-19 09:27:36,0,0,0
2022-02-19 09:37:36,0,0,0
2022-02-19 09:47:36,0,0,0
2022-02-19 09:57:36,0,0,0
2022-02-19 09:58:09,1,0,0
2022-02-19 09:58:11,1,0,0
2022-02-19 09:59:25,0,0,0
2022-02-19 09:59:27,0,0,0
2022-02-19 10:09:27,0,0,0
2022-02-19 10:12:46,1,0,0
2022-02-19 10:12:47,1,0,0
2022-02-19 10:13:32,0,0,0
2022-02-19 10:13:34,0,0,0
2022-02-19 10:22:53,1,0,0
2022-02-19 10:22:55,1,0,0
2022-02-19 10:30:30,0,0,0
2022-02-19 10:30:32,0,0,0
2022-02-19 10:40:32,0,0,0
2022-02-19 10:50:32,0,0,0
2022-02-19 11:00:31,0,0,0
2022-02-19 11:10:31,0,0,0
2022-02-19 11:20:31,0,0,0
2022-02-19 11:30:31,0,0,0
2022-02-19 11:40:31,0,0,0
2022-02-19 11:50:31,0,0,0
2022-02-19 12:00:31,0,0,0
2022-02-19 12:10:31,0,0,0
2022-02-19 12:12:05,1,0,0
2022-02-19 12:12:06,1,0,0
2022-02-19 12:13:07,0,0,0
2022-02-19 12:13:09,0,0,0
2022-02-19 12:13:12,1,0,0
2022-02-19 12:13:14,1,0,0
2022-02-19 12:13:25,0,0,0
2022-02-19 12:13:26,0,0,0
2022-02-19 12:23:26,0,0,0
2022-02-19 12:33:27,0,0,0
2022-02-19 12:43:26,0,0,0
2022-02-19 12:53:26,0,0,0
2022-02-19 13:03:26,0,0,0
2022-02-19 13:13:26,0,0,0
2022-02-19 13:23:26,0,0,0
2022-02-19 13:33:26,0,0,0
2022-02-19 13:43:26,0,0,0
2022-02-19 13:53:26,0,0,0
2022-02-19 14:03:26,0,0,0
2022-02-19 14:13:26,0,0,0
2022-02-19 14:23:26,0,0,0
2022-02-19 14:33:26,0,0,0
2022-02-19 14:43:26,0,0,0
2022-02-19 14:53:26,0,0,0
2022-02-19 15:02:19,1,0,0
2022-02-19 15:02:20,1,0,0
2022-02-19 15:05:46,0,0,0
2022-02-19 15:05:48,0,0,0
2022-02-19 15:15:48,0,0,0
2022-02-19 15:25:48,0,0,0
2022-02-19 15:35:48,0,0,0
2022-02-19 15:45:48,0,0,0
2022-02-19 15:55:48,0,0,0
2022-02-19 16:05:48,0,0,0
2022-02-19 16:15:48,0,0,0
2022-02-19 16:25:48,0,0,0
2022-02-19 16:35:48,0,0,0
2022-02-19 16:45:48,0,0,0
2022-02-19 16:55:48,0,0,0
2022-02-19 17:05:48,0,0,0
2022-02-19 17:15:48,0,0,0
2022-02-19 17:25:48,0,0,0
2022-02-19 17:35:48,0,0,0
2022-02-19 17:45:48,0,0,0
2022-02-19 17:55:48,0,0,0
2022-02-19 18:05:48,0,0,0
2022-02-19 18:15:48,0,0,0
2022-02-19 18:25:48,0,0,0
2022-02-19 18:35:48,0,0,0
2022-02-19 18:45:48,0,0,0
2022-02-19 18:55:48,0,0,0
2022-02-19 19:05:48,0,0,0
2022-02-19 19:15:47,0,0,0
2022-02-19 19:25:48,0,0,0
2022-02-19 19:35:48,0,0,0
2022-02-19 19:45:47,0,0,0
2022-02-19 19:55:47,0,0,0
2022-02-19 20:05:47,0,0,0
2022-02-19 20:15:47,0,0,0
2022-02-19 20:25:47,0,0,0
2022-02-19 20:35:47,0,0,0
2022-02-19 20:45:47,0,0,0
2022-02-19 20:55:47,0,0,0
2022-02-19 21:05:47,0,0,0
2022-02-19 21:15:47,0,0,0
2022-02-19 21:25:47,0,0,0
2022-02-19 21:35:47,0,0,0
2022-02-19 21:45:47,0,0,0
2022-02-19 21:55:47,0,0,0
2022-02-19 22:05:47,0,0,0
2022-02-19 22:15:48,0,0,0
2022-02-19 22:25:47,0,0,0
2022-02-19 22:35:47,0,0,0
2022-02-19 22:45:47,0,0,0
2022-02-19 22:55:47,0,0,0
2022-02-19 23:05:47,0,0,0
2022-02-19 23:15:47,0,0,0
2022-02-19 23:25:47,0,0,0
2022-02-19 23:35:47,0,0,0
2022-02-19 23:45:47,0,0,0
2022-02-19 23:55:47,0,0,0
2022-02-20 00:05:47,0,0,0
2022-02-20 00:15:47,0,0,0
2022-02-20 00:25:47,0,0,0
2022-02-20 00:35:47,0,0,0
2022-02-20 00:45:47,0,0,0
2022-02-20 00:55:47,0,0,0
2022-02-20 01:05:47,0,0,0
2022-02-20 01:15:47,0,0,0
2022-02-20 01:25:47,0,0,0
2022-02-20 01:35:47,0,0,0
2022-02-20 01:45:47,0,0,0
2022-02-20 01:55:47,0,0,0
2022-02-20 02:05:47,0,0,0
2022-02-20 02:15:47,0,0,0
2022-02-20 02:25:47,0,0,0
2022-02-20 02:35:47,0,0,0
2022-02-20 02:45:47,0,0,0
2022-02-20 02:55:47,0,0,0
2022-02-20 03:05:47,0,0,0
2022-02-20 03:15:47,0,0,0
2022-02-20 03:25:47,0,0,0
2022-02-20 03:35:47,0,0,0
2022-02-20 03:45:47,0,0,0
2022-02-20 03:55:47,0,0,0
2022-02-20 04:05:47,0,0,0
2022-02-20 04:15:47,0,0,0
2022-02-20 04:25:47,0,0,0
2022-02-20 04:35:47,0,0,0
2022-02-20 04:45:47,0,0,0
2022-02-20 04:55:47,0,0,0
2022-02-20 05:05:47,0,0,0
2022-02-20 05:15:47,0,0,0
2022-02-20 05:25:47,0,0,0
2022-02-20 05:35:47,0,0,0
2022-02-20 05:45:47,0,0,0
2022-02-20 05:55:47,0,0,0
2022-02-20 06:05:47,0,0,0
2022-02-20 06:15:47,0,0,0
2022-02-20 06:25:47,0,0,0
2022-02-20 06:35:47,0,0,0
2022-02-20 06:45:47,0,0,0
2022-02-20 06:55:47,0,0,0
2022-02-20 07:05:47,0,0,0
2022-02-20 07:15:47,0,0,0
2022-02-20 07:25:47,0,0,0
2022-02-20 07:35:47,0,0,0
2022-02-20 07:45:47,0,0,0
2022-02-20 07:55:47,0,0,0
2022-02-20 08:05:47,0,0,0
2022-02-20 08:15:47,0,0,0
2022-02-20 08:25:47,0,0,0
2022-02-20 08:35:47,0,0,0
2022-02-20 08:45:47,0,0,0
2022-02-20 08:55:47,0,0,0
2022-02-20 09:05:47,0,0,0
2022-02-20 09:15:47,0,0,0
2022-02-20 09:21:29,1,0,0
2022-02-20 09:22:41,0,0,0
2022-02-20 09:22:42,0,0,0
2022-02-20 09:32:42,0,0,0
2022-02-20 09:42:42,0,0,0
2022-02-20 09:52:42,0,0,0
2022-02-20 10:02:42,0,0,0
2022-02-20 10:12:40,1,0,0
2022-02-20 10:12:42,1,0,0
2022-02-20 10:13:59,0,0,0
2022-02-20 10:14:00,0,0,0
2022-02-20 10:23:56,1,0,0
2022-02-20 10:23:57,1,0,0
2022-02-20 10:26:33,0,0,0
2022-02-20 10:26:35,0,0,0
2022-02-20 10:36:35,0,0,0
2022-02-20 10:46:35,0,0,0
2022-02-20 10:56:35,0,0,0
2022-02-20 11:06:35,0,0,0
2022-02-20 11:16:35,0,0,0
2022-02-20 11:26:35,0,0,0
2022-02-20 11:36:35,0,0,0
2022-02-20 11:46:35,0,0,0
2022-02-20 11:56:35,0,0,0
2022-02-20 12:06:35,0,0,0
2022-02-20 12:16:35,0,0,0
2022-02-20 12:26:35,0,0,0
2022-02-20 12:36:35,0,0,0
2022-02-20 12:46:35,0,0,0
2022-02-20 12:56:35,0,0,0
2022-02-20 13:06:35,0,0,0
2022-02-20 13:16:35,0,0,0
2022-02-20 13:26:35,0,0,0
2022-02-20 13:36:35,0,0,0
2022-02-20 13:46:34,0,0,0
2022-02-20 13:56:35,0,0,0
2022-02-20 14:06:35,0,0,0
2022-02-20 14:16:34,0,0,0
2022-02-20 14:26:34,0,0,0
2022-02-20 14:36:34,0,0,0
2022-02-20 14:45:11,1,0,0
2022-02-20 14:45:13,1,0,0
2022-02-20 14:49:45,0,0,0
2022-02-20 14:49:46,0,0,0
2022-02-20 14:59:46,0,0,0
2022-02-20 15:09:46,0,0,0
2022-02-20 15:19:46,0,0,0
2022-02-20 15:29:46,0,0,0
2022-02-20 15:39:46,0,0,0
2022-02-20 15:49:46,0,0,0
2022-02-20 15:59:46,0,0,0
2022-02-20 16:09:46,0,0,0
2022-02-20 16:19:46,0,0,0
2022-02-20 16:29:46,0,0,0
2022-02-20 16:39:46,0,0,0
2022-02-20 16:49:46,0,0,0
2022-02-20 16:59:46,0,0,0
2022-02-20 17:09:46,0,0,0
2022-02-20 17:19:46,0,0,0
2022-02-20 17:29:46,0,0,0
2022-02-20 17:39:46,0,0,0
2022-02-20 17:49:46,0,0,0
2022-02-20 17:59:46,0,0,0
2022-02-20 18:09:46,0,0,0
2022-02-20 18:19:46,0,0,0
2022-02-20 18:29:46,0,0,0
2022-02-20 18:39:46,0,0,0
2022-02-20 18:49:46,0,0,0
2022-02-20 18:59:46,0,0,0
2022-02-20 19:09:46,0,0,0
2022-02-20 19:19:46,0,0,0
2022-02-20 19:29:46,0,0,0
2022-02-20 19:39:46,0,0,0
2022-02-20 19:49:46,0,0,0
2022-02-20 19:59:46,0,0,0
2022-02-20 20:19:46,0,0,0
2022-02-20 20:29:46,0,0,0
2022-02-20 20:39:46,0,0,0
2022-02-20 20:49:46,0,0,0
2022-02-20 20:59:46,0,0,0
2022-02-20 21:09:46,0,0,0
2022-02-20 21:19:46,0,0,0
2022-02-20 21:29:46,0,0,0
2022-02-20 21:39:46,0,0,0
2022-02-20 21:49:46,0,0,0
2022-02-20 21:59:46,0,0,0
2022-02-20 22:09:46,0,0,0
2022-02-20 22:19:46,0,0,0
2022-02-20 22:29:46,0,0,0
2022-02-20 22:39:46,0,0,0
2022-02-20 22:49:46,0,0,0
2022-02-20 22:59:46,0,0,0
2022-02-20 23:09:46,0,0,0
2022-02-20 23:19:46,0,0,0
2022-02-20 23:29:46,0,0,0
2022-02-20 23:39:46,0,0,0
2022-02-20 23:49:46,0,0,0
2022-02-20 23:59:46,0,0,0
2022-02-21 00:09:46,0,0,0
2022-02-21 00:19:46,0,0,0
2022-02-21 00:29:46,0,0,0
2022-02-21 00:39:46,0,0,0
2022-02-21 00:49:46,0,0,0
2022-02-21 00:59:46,0,0,0
2022-02-21 01:09:46,0,0,0
2022-02-21 01:19:46,0,0,0
2022-02-21 01:29:46,0,0,0
2022-02-21 01:39:46,0,0,0
2022-02-21 01:49:46,0,0,0
2022-02-21 01:59:46,0,0,0
2022-02-21 02:09:46,0,0,0
2022-02-21 02:19:46,0,0,0
2022-02-21 02:29:46,0,0,0
2022-02-21 02:39:46,0,0,0
2022-02-21 02:49:46,0,0,0
2022-02-21 02:59:46,0,0,0
2022-02-21 03:09:46,0,0,0
2022-02-21 03:19:46,0,0,0
2022-02-21 03:29:46,0,0,0
2022-02-21 03:39:46,0,0,0
2022-02-21 03:49:46,0,0,0
2022-02-21 03:59:46,0,0,0
2022-02-21 04:09:46,0,0,0
2022-02-21 04:19:46,0,0,0
2022-02-21 04:29:46,0,0,0
2022-02-21 04:39:46,0,0,0
2022-02-21 04:49:45,0,0,0
2022-02-21 04:59:45,0,0,0
2022-02-21 05:09:45,0,0,0
2022-02-21 05:19:46,0,0,0
2022-02-21 05:29:45,0,0,0
2022-02-21 05:39:45,0,0,0
2022-02-21 05:49:45,0,0,0
2022-02-21 05:59:45,0,0,0
2022-02-21 06:09:45,0,0,0
2022-02-21 06:19:45,0,0,0
2022-02-21 06:29:45,0,0,0
2022-02-21 06:39:45,0,0,0
2022-02-21 06:49:46,0,0,0
2022-02-21 06:59:45,0,0,0
2022-02-21 07:09:45,0,0,0
2022-02-21 07:19:45,0,0,0
2022-02-21 07:29:45,0,0,0
2022-02-21 07:39:45,0,0,0
2022-02-21 07:49:45,0,0,0
2022-02-21 07:59:45,0,0,0
2022-02-21 08:09:45,0,0,0
2022-02-21 08:19:45,0,0,0
2022-02-21 08:29:45,0,0,0
2022-02-21 08:39:45,0,0,0
2022-02-21 08:49:45,0,0,0
2022-02-21 08:59:45,0,0,0
2022-02-21 09:09:45,0,0,0
2022-02-21 09:19:45,0,0,0
2022-02-21 09:29:45,0,0,0
2022-02-21 09:39:45,0,0,0
2022-02-21 09:49:45,0,0,0
2022-02-21 09:59:45,0,0,0
2022-02-21 10:09:45,0,0,0
2022-02-21 10:19:45,0,0,0
2022-02-21 10:29:45,0,0,0
2022-02-21 10:39:45,0,0,0
2022-02-21 10:49:45,0,0,0
2022-02-21 10:59:45,0,0,0
2022-02-21 11:09:45,0,0,0
2022-02-21 11:19:45,0,0,0
2022-02-21 11:29:45,0,0,0
2022-02-21 11:39:45,0,0,0
2022-02-21 11:49:45,0,0,0
2022-02-21 11:59:45,0,0,0
2022-02-21 12:09:45,0,0,0
2022-02-21 12:19:45,0,0,0
2022-02-21 12:29:45,0,0,0
2022-02-21 12:39:45,0,0,0
2022-02-21 12:49:45,0,0,0
2022-02-21 12:59:45,0,0,0
2022-02-21 13:09:45,0,0,0
2022-02-21 13:19:45,0,0,0
2022-02-21 13:29:45,0,0,0
2022-02-21 13:39:45,0,0,0
2022-02-21 13:49:45,0,0,0
2022-02-21 13:59:45,0,0,0
2022-02-21 14:09:45,0,0,0
2022-02-21 14:19:45,0,0,0
2022-02-21 14:29:45,0,0,0
2022-02-21 14:39:45,0,0,0
2022-02-21 14:49:45,0,0,0
2022-02-21 14:59:45,0,0,0
2022-02-21 15:09:45,0,0,0
2022-02-21 15:19:45,0,0,0
